time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum
2.5758699999870673,1.0000000003770875,6.893902996748559e-12,0.25994720461687776,2.843725642911316,0.5181036685018225,-4.958153284573513e-12,0.7998366309445996,-2.429293055982557e-10,2.044386332301561,-1.5741617535034499e-9,1.0000000005756655,0.2672807616005206,0.1853668956290737,0.1351725011550872,-9.052867177974885e-11
2.580874999986878,1.0000000003778078,6.9049548522513715e-12,0.2599472046289989,2.8437252951036327,0.5181307646467772,-4.601072950779659e-12,0.799855878713007,-2.4188217585558586e-10,2.0443909961912463,-1.586267560203412e-9,1.0000000005887262,0.2672808536325761,0.18536656403011698,0.13517630431956548,-9.297744322254704e-11
2.5858799999866884,1.0000000003785352,6.916133572960892e-12,0.25994720464094734,2.8437249621546683,0.5181575628772238,-4.237834279189386e-12,0.7998746826921154,-2.407854547326516e-10,2.04439644044933,-1.5980260186410251e-9,1.000000000602428,0.26728094864433866,0.18536623855964138,0.13518010228238536,-9.940512271585501e-11
2.590884999986499,1.000000000379264,6.926861030091499e-12,0.25994720465272225,2.843724644302298,0.5181840646400581,-3.864891396761975e-12,0.7998930532607449,-2.396268260315866e-10,2.0444027067939046,-1.6093950227407186e-9,1.000000000617315,0.2672810460481789,0.18536591792938933,0.1351838947502069,-1.1079049242540773e-10
2.5958899999863094,1.0000000003799563,6.938679287781251e-12,0.25994720466431565,2.8437243408953083,0.5182102714000917,-3.4825478377540752e-12,0.79991100075772,-2.3840954294844334e-10,2.0444098362924796,-1.6203853238849156e-9,1.0000000006337344,0.26728114606257986,0.18536560251325288,0.1351877019693429,-1.2258780356988688e-10
2.60089499998612,1.0000000003806429,6.9499889462318895e-12,0.2599472046757373,2.8437240510782975,0.5182361846396897,-3.09305038924553e-12,0.7999285354799299,-2.3713813979288996e-10,2.044417869355505,-1.6310001605041903e-9,1.0000000006511012,0.2672812491025257,0.18536529308371255,0.13519161302425964,-1.3447935014275078e-10
2.6058999999859305,1.0000000003813272,6.961918981777493e-12,0.25994720468698956,2.8437237750388267,0.5182618058583046,-2.693579807103489e-12,0.799945667680402,-2.3580466175325814e-10,2.0444268457321266,-1.641212151885828e-9,1.0000000006698255,0.2672813546457552,0.1853649884956435,0.13519551850050376,-1.4785496275274792e-10
2.610904999985741,1.0000000003820129,6.972038337014607e-12,0.2599472046980748,2.8437235114450052,0.5182871365720821,-2.2906810623953434e-12,0.7999624075664762,-2.344285511765858e-10,2.0444368045053904,-1.6510812719198326e-9,1.0000000006889918,0.26728146355387367,0.18536469043038167,0.1351994183825914,-1.6243970864943893e-10
2.6159099999855515,1.000000000382726,6.982894285655181e-12,0.25994720470900107,2.8437232474415386,0.5183121783134582,-1.876533588010521e-12,0.7999787651927465,-2.329825085365723e-10,2.044447782887958,-1.6604464406894375e-9,1.0000000006968797,0.2672815875943181,0.18536442265869513,0.1352033171723465,-1.6878096560327233e-10
2.620914999985362,1.000000000383468,6.9943640858488934e-12,0.2599472047197693,2.8437229891251494,0.5183369326307254,-1.4502326189301485e-12,0.7999947503787311,-2.314418557586924e-10,2.0444598153851636,-1.6688292598407255e-9,1.0000000006992245,0.26728172211340584,0.18536417539605007,0.13520722097177587,-1.7132466315128686e-10
2.6259199999851726,1.0000000003841776,7.0057824897774325e-12,0.25994720473036403,2.8437227426392555,0.5183614010876034,-1.0186370603487921e-12,0.8000103732098229,-2.2983491881054842e-10,2.0444729395213352,-1.6765020841849262e-9,1.000000000702053,0.2672818611786813,0.18536393649416885,0.13521112834978521,-1.7436216733528396e-10
2.630924999984983,1.0000000003848732,7.016606176627111e-12,0.2599472047407937,2.843722507587155,0.5183855852629142,-5.824890910051655e-13,0.8000256437210458,-2.2815321477237006e-10,2.044487192143097,-1.6831818799259868e-9,1.0000000007053587,0.2672820047925572,0.1853637058835692,0.13521503888633898,-1.7787020974305894e-10
2.6359299999847936,1.0000000003856169,7.027801870182829e-12,0.259947204751075,2.843722282160043,0.5184094867501424,-1.334616180862381e-13,0.800040572774933,-2.2643612881273218e-10,2.0445026187477704,-1.6901071186287923e-9,1.00000000070837,0.26728215008195355,0.1853634782748284,0.13521892811754702,-1.811723627280334e-10
2.640934999984604,1.0000000003863518,7.039558110661281e-12,0.25994720476119426,2.8437220662290543,0.518433107156954,3.242706074496485e-13,0.8000551701022945,-2.2468486329151527e-10,2.0445192523532842,-1.6970888320946148e-9,1.000000000711143,0.26728229750673427,0.18536325443587537,0.1352227995778151,-1.8432488847954785e-10
2.6459399999844146,1.000000000387055,7.050753748312824e-12,0.2599472047711485,2.8437218597645266,0.5184564481048759,7.872386722812975e-13,0.8000694453357303,-2.229063486797276e-10,2.0445371250236684,-1.7041005721872386e-9,1.0000000007138816,0.2672824477352793,0.18536303551106575,0.13522665847713744,-1.8743894304487777e-10
2.650944999984225,1.000000000387806,7.061169668419497e-12,0.2599472047809598,2.843721662761502,0.518479511228923,1.26268042212102e-12,0.8000834080483765,-2.2105736682207769e-10,2.0445562682423737,-1.7106509639808892e-9,1.0000000007167966,0.26728260148089006,0.1853628227258471,0.13523051039305004,-1.9064299754813412e-10
2.6559499999840357,1.0000000003885097,7.0723883623078645e-12,0.2599472047906046,2.8437214748833695,0.5185022981770556,1.7412247350619223e-12,0.8000970679568785,-2.1916793278506114e-10,2.0445767149196,-1.7168291687385748e-9,1.0000000007197671,0.2672827587690482,0.18536261605844784,0.13523435516410864,-1.9390906991462948e-10
2.660954999983846,1.0000000003892624,7.083620085257026e-12,0.25994720480010913,2.8437212957974882,0.5185248106099732,2.2258994066069304e-12,0.8001104347153619,-2.172287308935478e-10,2.0445984972577977,-1.7226034279018386e-9,1.000000000722857,0.2672829196301008,0.18536241549644228,0.13523819264139156,-1.972106092241459e-10
2.6659599999836567,1.0000000003899852,7.09534817544251e-12,0.25994720480945616,2.843721125188686,0.5185470502005323,2.7202575553165933e-12,0.8001235179135728,-2.1523070446797772e-10,2.044621646766957,-1.7279505464288733e-9,1.000000000725961,0.2672830840823892,0.18536222100458832,0.13524202267237243,-2.0051814990180056e-10
2.6709649999834673,1.0000000003906677,7.106480405901687e-12,0.25994720481864353,2.843720962734188,0.5185690186334685,3.221514011499463e-12,0.8001363270755897,-2.1318044698221891e-10,2.044646194239156,-1.732884636322261e-9,1.0000000007290482,0.26728325215944904,0.18536203257923892,0.13524584511793003,-2.0380821631604516e-10
2.675969999983278,1.0000000003913678,7.118109085759382e-12,0.25994720482768746,2.8437208081279732,0.5185907176050115,3.72853336645326e-12,0.8001488716583577,-2.1108052103619747e-10,2.044672169768111,-1.7373996639427017e-9,1.0000000007321486,0.267283423884718,0.18536185019710197,0.13524965982937467,-2.070549086980553e-10
